jp_name,n_routes,daily_stop_events,min_transfers_yamanote,max_route_btw_cent,mean_route_degree_cent,mean_route_btw_cent,stop_lat,stop_lon,km_to_yamanote,ward_jp,pop_800m_catchment,ridership_2019,log_ridership,station_key
曙橋,1.0,728.0,1.0,0.0039051722755225,0.2179487179487179,0.0039051722755225,35.692402,139.722317,1.9964655008072745,新宿区,19261.0,39245.0,10.577604807189267,Akebonobashi
曳舟,2.0,1384.0,2.0,0.0320053421544036,0.0705128205128205,0.0161335533919921,35.71851,139.81667,3.516362333423545,墨田区,81595.0,29498.0,10.292111643448266,Hikifune
月島,2.0,1616.0,1.0,0.0503284087990258,0.2756410256410256,0.0443786583914899,35.663757,139.783912,2.268843309305209,中央区,72064.0,152577.0,11.935431219680476,Tsukishima
有明,1.0,991.0,1.0,0.0031402759574739,0.1153846153846153,0.0031402759574739,35.63468,139.79325,4.004881310129518,江東区,17137.0,6338.0,8.754476306284166,Ariake
有明テニスの森,1.0,950.0,1.0,0.0031402759574739,0.1153846153846153,0.0031402759574739,35.63998,139.78887,3.3510783552401704,江東区,22142.0,5022.0,8.521782643750045,Ariake-tennis-no-mori
有楽町,3.0,2539.0,0.0,0.2422528336324923,0.5,0.1672477684606164,35.675973,139.762286,0.0,千代田区,3625.5,523003.0,13.16734439120137,Yurakucho
朝霞,1.0,1100.0,1.0,0.0,0.0897435897435897,0.0,35.79676,139.6003,12.447007621379846,Outside-23,0.0,69779.0,11.153102714740765,Asaka
朝霞台,1.0,1196.0,1.0,0.0,0.0897435897435897,0.0,35.81434,139.5873,14.580207308547648,Outside-23,0.0,161762.0,11.99388758007639,Asakadai
木場,1.0,984.0,1.0,0.0210721042882315,0.2051282051282051,0.0210721042882315,35.669356,139.807115,3.85582335474194,江東区,69624.0,77866.0,11.262757522080854,Kiba
末広町,1.0,1148.0,1.0,0.0452863952870408,0.3461538461538461,0.0452863952870408,35.70278,139.771762,0.5148203688642624,千代田区,40340.0,27359.0,10.216837371736489,Suehirocho
本所吾妻橋,1.0,877.0,1.0,0.0286529346993004,0.2435897435897435,0.0286529346993004,35.708565,139.804397,2.5551292559941765,墨田区,71955.0,19630.0,9.884865228408032,Honjo-azumabashi
本蓮沼,1.0,750.0,1.0,0.0044180949557833,0.141025641025641,0.0044180949557833,35.768566,139.70241,4.367830433852161,板橋区,47050.0,26019.0,10.166620752066496,Motohasunuma
本郷三丁目,2.0,1806.0,1.0,0.0503284087990258,0.3141025641025641,0.0376917173018786,35.707118,139.760339,1.2822302797593588,文京区,56495.0,78941.0,11.276468684593894,Hongo-sanchome
本駒込,1.0,738.0,1.0,0.0295215446290046,0.1666666666666666,0.0295215446290046,35.724365,139.753812,1.4341986358371093,文京区,83326.0,22933.0,10.04037580459825,Hon-komagome
東あずま,1.0,452.0,2.0,0.0002617646295807,0.0256410256410256,0.0002617646295807,35.70738,139.8316,4.998076749823126,墨田区,85979.0,8061.0,8.994916943677111,Higashi-azuma
東中野,2.0,1664.0,1.0,0.0503284087990258,0.3333333333333333,0.0503284087990258,35.706585000000004,139.683971,1.5948173252977502,中野区,93830.5,110122.0,11.609353201893088,Higashi-Nakano
東京,13.0,7369.0,0.0,0.2422528336324923,0.2948717948717949,0.0421796046283835,35.681935,139.7648,0.0,千代田区,4192.0,1339555.0,14.107848773737198,Tokyo
東京テレポート,1.0,564.0,2.0,0.0,0.0128205128205128,0.0,35.62754,139.77885,3.4743498802588912,江東区,17794.0,67379.0,11.118103516960543,Tokyo Teleport
東京ビッグサイト,1.0,944.0,1.0,0.0031402759574739,0.1153846153846153,0.0031402759574739,35.63025,139.79134,4.178435522135518,江東区,11379.0,16690.0,9.722624930978418,Tokyo Big Sight
東京国際クルーズターミナル,1.0,944.0,1.0,0.0031402759574739,0.1153846153846153,0.0031402759574739,35.62135,139.77309,3.215939985467528,江東区,6415.0,3191.0,8.068402958569699,Tokyo International Cruise Terminal
東伏見,1.0,544.0,1.0,0.0,0.0384615384615384,0.0,35.72866,139.56423,12.653504909976885,Outside-23,60252.0,24951.0,10.12470925828764,Higashi-Fushimi
東北沢,1.0,516.0,1.0,0.0032201422189731,0.1538461538461538,0.0032201422189731,35.6656,139.67322,2.6915746800671894,世田谷区,70330.0,7335.0,8.9005490139363,Higashi-Kitazawa
東十条,1.0,940.0,1.0,0.0922427032887405,0.3974358974358974,0.0922427032887405,35.76378,139.72677,3.547686878667684,北区,80815.0,48540.0,10.790164080634105,Higashi-Jūjō
東向島,1.0,445.0,2.0,0.0320053421544036,0.1153846153846153,0.0320053421544036,35.72436,139.81933,3.7582835863913,墨田区,78686.0,20442.0,9.925395804585008,Higashi-mukojima
東大前,1.0,738.0,1.0,0.0295215446290046,0.1666666666666666,0.0295215446290046,35.718014,139.75788,1.5534161577751424,文京区,78882.0,29051.0,10.276842606726058,Todaimae
東大島,1.0,714.0,1.0,0.0039051722755225,0.2179487179487179,0.0039051722755225,35.689959,139.847255,6.779352429904906,江東区,70377.0,32240.0,10.380994213509265,Higashi-ojima
東尾久三丁目,1.0,964.0,2.0,0.0001110001110001,0.0256410256410256,0.0001110001110001,35.745626,139.773867,1.443769367764491,荒川区,71032.0,1563.0,7.355001921105257,Higashi-ogu-sanchome
東山田,1.0,601.0,2.0,0.0007857222142936,0.0512820512820512,0.0007857222142936,35.554184,139.604928,13.32350315144143,Outside-23,0.0,10485.0,9.25779631313248,Higashi-yamata
東新宿,2.0,1440.0,1.0,0.0503284087990258,0.2756410256410256,0.0344732161126952,35.698893,139.70764,0.7111613650962934,新宿区,51625.0,85761.0,11.359331296928223,Higashi-shinjuku
東日本橋,1.0,928.0,1.0,0.0286529346993004,0.2435897435897435,0.0286529346993004,35.692123,139.784886,1.2798977378256966,中央区,60293.0,84888.0,11.349099799712103,Higashi-nihombashi
東松原,1.0,653.0,1.0,0.0295759923537318,0.1794871794871795,0.0295759923537318,35.66264,139.65569,4.17037381634344,世田谷区,74257.0,18499.0,9.825526011066415,Higashi-matsubara
東武練馬,1.0,596.0,1.0,0.0,0.0897435897435897,0.0,35.76865,139.66254,6.135424330154345,板橋区,77041.0,60574.0,11.011637545684726,Tobu-nerima
東池袋,1.0,832.0,1.0,0.038428907983954,0.2179487179487179,0.038428907983954,35.72595,139.718865,0.8394481679961645,豊島区,59430.0,44120.0,10.694691138568423,Higashi-ikebukuro
東池袋四丁目,1.0,912.0,2.0,0.0001110001110001,0.0256410256410256,0.0001110001110001,35.725398,139.720404,0.9625007614820376,豊島区,60850.0,3743.0,8.227909837597483,Higashi-ikebukuro-yonchome
東銀座,2.0,1853.0,1.0,0.0286529346993004,0.2435897435897435,0.0243371994440486,35.669522,139.7674915,0.7297028074604495,中央区,20266.0,178581.0,12.09280315847092,Higashi-ginza
東長崎,1.0,620.0,1.0,0.0054994731144995,0.1282051282051282,0.0054994731144995,35.73021,139.68301,2.37274151151806,豊島区,70271.0,27613.0,10.226078169476098,Higashi-Nagasaki
東門前,1.0,475.0,2.0,0.0,0.0128205128205128,0.0,35.536714,139.73471,9.238840356537905,Outside-23,61.0,13062.0,9.477539085486564,Higashimonzen
東陽町,1.0,1007.0,1.0,0.0210721042882315,0.2051282051282051,0.0210721042882315,35.66959,139.81768,4.755896145591019,江東区,74375.0,122629.0,11.716926970756072,Toyocho
東雲,1.0,558.0,2.0,0.0,0.0128205128205128,0.0,35.6406,139.80328,4.492198957180699,江東区,44400.0,14689.0,9.594922269167922,Shinonome
東高円寺,1.0,830.0,1.0,0.0250550258047314,0.2948717948717949,0.0250550258047314,35.697965,139.658295,3.787594049894156,杉並区,73599.0,35987.0,10.49094082853701,Higashi-koenji
松原,1.0,680.0,2.0,0.0001538865175228,0.0256410256410256,0.0001538865175228,35.660059,139.642004,5.379385739899556,世田谷区,71250.0,3740.0,8.227108234348146,Matsubara
松戸,3.0,1600.0,1.0,0.0740523911480243,0.1324786324786324,0.0335747862727259,35.78434,139.90064,13.110686193922454,Outside-23,875.0,305522.0,12.62978034117562,Matsudo
松陰神社前,1.0,674.0,2.0,0.0001538865175228,0.0256410256410256,0.0001538865175228,35.643998,139.655242,4.457817633125957,世田谷区,86802.0,11448.0,9.345657668923812,Shōin-jinja-mae
板橋,1.0,760.0,1.0,0.0251524865741204,0.3333333333333333,0.0251524865741204,35.7449,139.71899,1.6854706931361956,豊島区,99863.0,68910.0,11.140571095927864,Itabashi
板橋区役所前,1.0,750.0,1.0,0.0044180949557833,0.141025641025641,0.0044180949557833,35.751372,139.71012,2.3887242031532567,板橋区,50384.0,35277.0,10.471014819171424,Itabashikuyakushomae
板橋本町,1.0,750.0,1.0,0.0044180949557833,0.141025641025641,0.0044180949557833,35.761309,139.705544,3.5263087333881,板橋区,20229.0,36282.0,10.49910459099786,Itabashihoncho
柳瀬川,1.0,584.0,1.0,0.0,0.0897435897435897,0.0,35.83056,139.56246,17.45521092110451,Outside-23,0.0,20264.0,9.91665053906241,Yanasegawa
柴又,1.0,328.0,2.0,0.0,0.0384615384615384,0.0,35.75651,139.87521,9.618823045872867,葛飾区,47851.0,9631.0,9.172846167548602,Shibamata
柴崎,1.0,461.0,1.0,0.0343543458428573,0.1923076923076923,0.0343543458428573,35.65399,139.56662,12.193416046647997,Outside-23,54344.0,18042.0,9.8005130769083,Shibasaki
栄町,1.0,1002.0,2.0,0.0001110001110001,0.0256410256410256,0.0001110001110001,35.750865,139.742186,1.6419937220092125,北区,70758.0,59984.0,11.001849809949029,Sakaecho
根津,1.0,914.0,2.0,0.025633044988058,0.141025641025641,0.025633044988058,35.717325,139.76575,1.0807408794201914,文京区,49359.0,29579.0,10.294853736264791,Nezu
桜上水,1.0,967.0,1.0,0.0343543458428573,0.1923076923076923,0.0343543458428573,35.66764,139.63146,6.41753704357116,世田谷区,64488.0,38001.0,10.545394068902477,Sakurajōsui
桜台,1.0,620.0,1.0,0.0054994731144995,0.1282051282051282,0.0054994731144995,35.73875,139.66241,4.4604023146316525,練馬区,74685.0,16839.0,9.731512287796315,Sakuradai
桜新町,1.0,757.0,1.0,0.0465156449618751,0.1538461538461538,0.0465156449618751,35.631997,139.644971,5.866650779499066,世田谷区,68429.0,73288.0,11.202165808400558,Sakura-shimmachi
桜田門,1.0,830.0,1.0,0.038428907983954,0.2179487179487179,0.038428907983954,35.677459,139.751886,1.0327071035108806,千代田区,1500.0,13456.0,9.507254695741542,Sakuradamon
梅ヶ丘,1.0,516.0,1.0,0.0032201422189731,0.1538461538461538,0.0032201422189731,35.65602,139.6536,4.332151844328787,世田谷区,80801.0,34064.0,10.436025743207768,Umegaoka
梅屋敷,1.0,437.0,1.0,0.0258911023616905,0.1153846153846153,0.0258911023616905,35.566901,139.728347,5.864221968236763,大田区,86220.0,16530.0,9.712992685053011,Umeyashiki
梅島,1.0,617.0,2.0,0.0320053421544036,0.1153846153846153,0.0320053421544036,35.77235,139.79807,5.098908509959554,足立区,76702.0,36020.0,10.491857380698828,Umejima
梶が谷,1.0,658.0,1.0,0.0465156449618751,0.1538461538461538,0.0465156449618751,35.593779,139.605694,10.878581664313597,Outside-23,0.0,39850.0,10.592902778006396,Kajigaya
梶原,1.0,1002.0,2.0,0.0001110001110001,0.0256410256410256,0.0001110001110001,35.75107,139.747268,1.5832675084125225,北区,60317.0,2628.0,7.874358824729881,Kajiwara
森下,2.0,1500.0,1.0,0.0503284087990258,0.2756410256410256,0.0271167905372742,35.687954,139.797437,2.452351653064689,江東区,73066.0,154773.0,11.949721267374798,Morishita
椎名町,1.0,620.0,1.0,0.0054994731144995,0.1282051282051282,0.0054994731144995,35.7266,139.69483,1.2509889005580863,豊島区,88414.0,20649.0,9.93547059838918,Shiinamachi
武蔵中原,1.0,718.0,2.0,0.0218068409560354,0.1025641025641025,0.0218068409560354,35.580884,139.641697,8.886305002765583,Outside-23,0.0,70120.0,11.15797760019988,Musashi-Nakahara
武蔵小山,1.0,955.0,1.0,0.0211454066109251,0.1025641025641025,0.0211454066109251,35.620654,139.704515,1.7496808647212665,品川区,101825.0,53193.0,10.881700887014484,Musashi-koyama
武蔵小杉,7.0,3930.0,1.0,0.0812066517220394,0.2307692307692307,0.0511760291664823,35.576618,139.66003,7.812187493009759,Outside-23,0.0,484760.0,13.09141126495677,Musashi-Kosugi
武蔵新城,1.0,691.0,2.0,0.0218068409560354,0.1025641025641025,0.0218068409560354,35.58714,139.62928,9.358145135106705,Outside-23,0.0,74664.0,11.220766720491367,Musashi-Shinjō
武蔵新田,1.0,706.0,2.0,0.0014251303403327,0.0512820512820512,0.0014251303403327,35.567942,139.692265,6.609457873820482,大田区,90088.0,27182.0,10.21034705689017,Musashi-nitta
武蔵浦和,2.0,1220.0,1.0,0.0251524865741204,0.25,0.0130130679110769,35.846028,139.648166,14.099719416850023,Outside-23,0.0,107926.0,11.589210351639512,Musashi-Urawa
武蔵溝ノ口,1.0,692.0,2.0,0.0218068409560354,0.1025641025641025,0.0218068409560354,35.59852,139.6115,10.188125035821576,Outside-23,0.0,172692.0,12.059270730597603,Musashi-Mizonokuchi
武蔵関,1.0,544.0,1.0,0.0,0.0384615384615384,0.0,35.72753,139.57689,11.51579993288996,練馬区,57841.0,32351.0,10.384431121820198,Musashi-Seki
水天宮前,1.0,988.0,1.0,0.0334927687565924,0.2564102564102564,0.0334927687565924,35.683,139.785171,1.6211089883967238,中央区,47865.0,84016.0,11.33877443830157,Suitengumae
水道橋,2.0,1628.0,1.0,0.031915553902728,0.2692307692307692,0.031915553902728,35.70346,139.755147,1.7032198487039163,文京区,47957.0,214462.0,12.275892508298885,Suidobashi
氷川台,2.0,1053.0,1.0,0.038428907983954,0.2179487179487179,0.0285234657051593,35.74962,139.66547,4.652954582788055,練馬区,54924.0,41073.0,10.623130596900038,Hikawadai
永田町,3.0,2550.0,1.0,0.038428907983954,0.2136752136752136,0.0338144071231837,35.67821333333333,139.73997533333332,2.090608553731232,千代田区,15887.0,91240.0,11.42125963644348,Nagatacho
永福町,1.0,1148.0,1.0,0.0295759923537318,0.1794871794871795,0.0295759923537318,35.67622,139.64267,5.424419558204542,杉並区,59386.0,33308.0,10.413582909722376,Eifukuchō
汐留,2.0,1732.0,1.0,0.0503284087990258,0.2243589743589743,0.0267343423782498,35.6630015,139.76002749999998,0.4149248449265613,中央区,13563.0,62489.0,11.042761822923127,Shiodome
江北,1.0,892.0,1.0,0.0107189385803398,0.1153846153846153,0.0107189385803398,35.773954,139.77029,4.141460485696435,足立区,57459.0,10912.0,9.29771001811309,Kohoku
江古田,1.0,620.0,1.0,0.0054994731144995,0.1282051282051282,0.0054994731144995,35.73736,139.67275,3.545488891048656,練馬区,74168.0,35267.0,10.470731316206916,Ekoda
江戸川,1.0,430.0,1.0,0.0293823137877515,0.141025641025641,0.0293823137877515,35.73746,139.8958,10.795883305168662,江戸川区,30858.0,6264.0,8.742733867330168,Edogawa
江戸川橋,1.0,832.0,1.0,0.038428907983954,0.2179487179487179,0.038428907983954,35.7095373,139.7335743,2.5032754136540176,文京区,38154.0,53897.0,10.89484865045726,Edogawabashi
江田,1.0,646.0,1.0,0.0465156449618751,0.1538461538461538,0.0465156449618751,35.558529,139.551559,17.02014293346807,Outside-23,0.0,37417.0,10.529907151045364,Eda
池ノ上,1.0,653.0,1.0,0.0295759923537318,0.1794871794871795,0.0295759923537318,35.66037,139.67346,2.54653193924083,世田谷区,63117.0,9466.0,9.15556734612889,Ikenoue
池上,1.0,756.0,1.0,0.0012100513866994,0.0641025641025641,0.0012100513866994,35.572147,139.702896,5.760258654793761,大田区,82097.0,36564.0,10.506846777705052,Ikegami
池尻大橋,1.0,757.0,1.0,0.0465156449618751,0.1538461538461538,0.0465156449618751,35.650526,139.683642,1.8121135730613045,世田谷区,74003.0,63364.0,11.056666937516164,Ikejiri-ōhashi
池袋,8.0,7369.0,0.0,0.2422528336324923,0.2788461538461538,0.0488722902615338,35.730175,139.71062475555556,0.0417705456190823,豊島区,73731.0,2662632.0,14.794826040803848,Ikebukuro
沼袋,1.0,492.0,1.0,0.0,0.0384615384615384,0.0,35.71938,139.66385,3.674925620929762,中野区,82723.0,20290.0,9.917932716967623,Numabukuro
沼部,1.0,706.0,2.0,0.0014251303403327,0.0512820512820512,0.0014251303403327,35.582398,139.673246,6.47765621506182,大田区,16056.0,10877.0,9.294497679982904,Numabe
泉岳寺,2.0,2039.0,1.0,0.0286529346993004,0.1794871794871795,0.0272720185304955,35.638715,139.739993,0.3739755631643175,港区,69203.0,223574.0,12.317502207214382,Sengakuji
洗足,1.0,702.0,1.0,0.0211454066109251,0.1025641025641025,0.0211454066109251,35.610303,139.694316,3.177189987079628,目黒区,77372.0,14898.0,9.60904937558734,Senzoku
洗足池,1.0,778.0,1.0,0.0012100513866994,0.0641025641025641,0.0012100513866994,35.599929,139.691409,3.993740932480621,大田区,71250.0,19124.0,9.858751658694736,Senzoku-ike
津田山,1.0,611.0,2.0,0.0218068409560354,0.1025641025641025,0.0218068409560354,35.60379,139.60057,10.915786300498748,Outside-23,0.0,7642.0,8.941545475242885,Tsudayama
流通センター,1.0,559.0,2.0,0.0,0.0128205128205128,0.0,35.581448,139.749161,4.645193418284643,大田区,5608.0,20525.0,9.92944765420566,Ryūtsū Center
浅草,4.0,3541.0,1.0,0.0452863952870408,0.2051282051282051,0.0272803051089045,35.71052866666667,139.79755533333332,1.9065686775534645,台東区,71262.0,233027.0,12.35891389700162,Asakusa
浅草橋,2.0,1751.0,1.0,0.031915553902728,0.2564102564102564,0.0302842443010142,35.697447,139.7851625,1.1126340342222274,台東区,62740.0,170502.0,12.04650817085883,Asakusabashi
浜松町,2.0,1948.0,0.0,0.2422528336324923,0.5,0.1672477684606164,35.65557166666667,139.75638633333332,0.0612343454091535,港区,28863.0,324286.0,12.689384205152122,Hamamatsuchō
浜田山,1.0,657.0,1.0,0.0295759923537318,0.1794871794871795,0.0295759923537318,35.68158,139.62758,6.644149725170656,杉並区,69919.0,30158.0,10.31423866507353,Hamadayama
浜町,1.0,724.0,1.0,0.0039051722755225,0.2179487179487179,0.0039051722755225,35.688601,139.787725,1.5770003689828949,中央区,55402.0,23188.0,10.051433307284436,Hamacho
浦安,1.0,971.0,1.0,0.0210721042882315,0.2051282051282051,0.0210721042882315,35.665903,139.893236,11.434328896705214,Outside-23,7448.0,83424.0,11.331703303619577,Urayasu
浮間舟渡,1.0,514.0,1.0,0.0251524865741204,0.3333333333333333,0.0251524865741204,35.791,139.69121,7.023381857839817,北区,43923.0,44280.0,10.698310970126736,Ukimafunado
淡路町,1.0,1050.0,1.0,0.0250550258047314,0.2948717948717949,0.0250550258047314,35.69487,139.767455,0.4667953168063824,千代田区,18732.0,61863.0,11.032693706288873,Awajicho
清澄白河,2.0,1817.0,1.0,0.0503284087990258,0.2948717948717948,0.0419105887778091,35.682237,139.7992995,2.7878223089812018,江東区,70987.0,102498.0,11.537608321415448,Kiyosumi-shirakawa
渋谷,10.0,8512.0,0.0,0.2422528336324923,0.3025641025641026,0.0615781814016596,35.65796,139.70149,0.0,渋谷区,17470.0,2704384.0,14.810385087666493,Shibuya
港町,1.0,475.0,2.0,0.0,0.0128205128205128,0.0,35.5349,139.712566,9.529953164576964,Outside-23,12192.0,7963.0,8.982686665184087,Minatochō
湯島,1.0,914.0,2.0,0.025633044988058,0.141025641025641,0.025633044988058,35.706805,139.769981,0.4132230249520048,文京区,41257.0,37549.0,10.53342865719228,Yushima
溜池山王,2.0,1882.0,1.0,0.0452863952870408,0.2564102564102564,0.0374039699580227,35.672301000000004,139.74161850000002,1.6134252675509335,港区,25362.0,116255.0,11.663549935020928,Tameike-sanno
溝の口,2.0,2054.0,1.0,0.0465156449618751,0.1153846153846153,0.0248615249918211,35.599964,139.610623,10.201538743791396,Outside-23,0.0,213508.0,12.271434265329082,Mizonokuchi
滝野川一丁目,1.0,942.0,2.0,0.0001110001110001,0.0256410256410256,0.0001110001110001,35.747283,139.73542,1.5599075066894927,北区,73466.0,1610.0,7.384610383176974,Takinogawa-itchome
潮見,2.0,673.0,1.0,0.0008736492480334,0.1538461538461538,0.0004368246240167,35.6588,139.81676,5.141199170729076,江東区,46763.0,27130.0,10.208432264538738,Shiomi
熊野前,2.0,1856.0,1.0,0.0107189385803398,0.0705128205128205,0.00541496934567,35.7485,139.76984349999998,1.4463016651818663,荒川区,64140.0,13600.0,9.517898598432753,Kumanomae
牛田,1.0,445.0,2.0,0.0320053421544036,0.1153846153846153,0.0320053421544036,35.74454,139.81177,4.00582288872583,足立区,48001.0,29841.0,10.303672076200368,Ushida
牛込柳町,1.0,756.0,1.0,0.0503284087990258,0.3333333333333333,0.0503284087990258,35.699501,139.72504,2.2562779497516416,新宿区,9881.0,21251.0,9.964206287570834,Ushigome-yanagicho
牛込神楽坂,1.0,756.0,1.0,0.0503284087990258,0.3333333333333333,0.0503284087990258,35.700911,139.735894,3.187026684677326,新宿区,17284.0,15243.0,9.63194126199375,Ushigome-kagurazaka
狛江,1.0,530.0,1.0,0.0032201422189731,0.1538461538461538,0.0032201422189731,35.63216,139.57726,11.586420671303964,Outside-23,48092.0,48921.0,10.797982472039823,Komae
獨協大学前,1.0,523.0,2.0,0.0320053421544036,0.1153846153846153,0.0320053421544036,35.8433,139.80067,12.294389557719404,Outside-23,0.0,59443.0,10.99278997187846,Dokkyodaigakumae
王子,2.0,1676.0,1.0,0.0922427032887405,0.3974358974358974,0.0922427032887405,35.75447,139.737362,1.912564292123248,北区,65610.0,193065.0,12.1707873783409,Oji
王子神谷,1.0,738.0,1.0,0.0295215446290046,0.1666666666666666,0.0295215446290046,35.765292,139.735641,3.3509643091566224,北区,86862.0,37449.0,10.530761988945365,Oji-kamiya
王子駅前,1.0,1002.0,2.0,0.0001110001110001,0.0256410256410256,0.0001110001110001,35.752982,139.738045,2.0023792759609416,北区,65181.0,9239.0,9.131297164635727,Oji-ekimae
瑞江,1.0,714.0,1.0,0.0039051722755225,0.2179487179487179,0.0039051722755225,35.69351,139.8977,11.14449322187421,江戸川区,72368.0,57071.0,10.952068907598672,Mizue
用賀,1.0,757.0,1.0,0.0465156449618751,0.1538461538461538,0.0465156449618751,35.626131,139.634183,7.036998338445045,世田谷区,60572.0,67550.0,11.120638147127767,Yōga
田原町,1.0,1116.0,1.0,0.0452863952870408,0.3461538461538461,0.0452863952870408,35.709842,139.7907747,1.3294462946680254,台東区,75648.0,36899.0,10.51596683002862,Tawaramachi
田園調布,2.0,2041.0,1.0,0.0812066517220394,0.1538461538461538,0.0511760291664823,35.596893,139.6672895,5.975426528360345,大田区,48666.0,35914.0,10.4889103145089,Den-en-chōfu
田町,2.0,1952.0,0.0,0.2422528336324923,0.5,0.1672477684606164,35.64574,139.7476,0.0,港区,64711.0,312903.0,12.653651713212207,Tamachi
田端,2.0,1948.0,0.0,0.2422528336324923,0.5,0.1672477684606164,35.7374,139.76149,0.0,北区,90129.0,94880.0,11.460378753805015,Tabata
町屋,2.0,1412.0,1.0,0.0293823137877515,0.141025641025641,0.0275076793879048,35.74234,139.78153,1.7720980432945714,荒川区,79505.0,83797.0,11.33616441983692,Machiya
町屋二丁目,1.0,964.0,2.0,0.0001110001110001,0.0256410256410256,0.0001110001110001,35.743919,139.776416,1.5297689188154997,荒川区,95436.0,775.0,6.654152520183219,Machiya-nichome
町屋駅前,1.0,964.0,2.0,0.0001110001110001,0.0256410256410256,0.0001110001110001,35.742783,139.780891,1.7627614869979855,荒川区,88118.0,8555.0,9.054388070202297,Machiya-ekimae
登戸,2.0,2029.0,1.0,0.0218068409560354,0.1282051282051282,0.0125134915875042,35.62046,139.5704,12.55882956612671,Outside-23,7379.0,333115.0,12.71624605665173,Noborito
白山,1.0,752.0,1.0,0.0044180949557833,0.141025641025641,0.0044180949557833,35.721682,139.752134,1.7210222560433417,文京区,85388.0,62110.0,11.036678385890651,Hakusan
白金台,2.0,929.0,1.0,0.0295215446290046,0.1538461538461538,0.0169698197923939,35.637851,139.726007,1.051809836549849,港区,66763.0,17677.0,9.780076207620894,Shirokanedai
白金高輪,2.0,1484.0,1.0,0.0295215446290046,0.1538461538461538,0.0169698197923939,35.643283,139.734344,1.0463038553625346,港区,81119.0,42763.0,10.66345190613339,Shirokane-takanawa
目白,1.0,1020.0,0.0,0.2422528336324923,0.6025641025641025,0.2422528336324923,35.72018,139.70621,0.0,豊島区,84267.0,76380.0,11.243489253126375,Mejiro
目黒,4.0,2902.0,0.0,0.2422528336324923,0.2532051282051282,0.0743344699570513,35.63352,139.71566,0.0,品川区,71618.0,517265.0,13.156312527947168,Meguro
矢切,1.0,285.0,2.0,0.0,0.0384615384615384,0.0,35.7572685,139.8996768,11.698974262611662,Outside-23,0.0,7903.0,8.975124239427704,Yagiri
矢口渡,1.0,706.0,2.0,0.0014251303403327,0.0512820512820512,0.0014251303403327,35.562017,139.700086,6.897871272177917,大田区,74678.0,25588.0,10.149917850625528,Yaguchi-no-watashi
矢向,1.0,643.0,2.0,0.0218068409560354,0.1025641025641025,0.0218068409560354,35.53936,139.68039,9.92418408464854,Outside-23,0.0,37972.0,10.544630659849275,Yakō
石川台,1.0,778.0,1.0,0.0012100513866994,0.0641025641025641,0.0012100513866994,35.596999,139.685571,4.613819501413969,大田区,69432.0,15474.0,9.646981097552796,Ishikawa-dai
石神井公園,3.0,1364.0,1.0,0.038428907983954,0.188034188034188,0.0208488015082727,35.74353,139.60702,9.322108058442758,練馬区,53640.0,82902.0,11.32542652864714,Shakujii-kōen
祐天寺,1.0,647.0,1.0,0.0812066517220394,0.2051282051282051,0.0812066517220394,35.637482,139.690894,1.987835417480848,目黒区,84902.0,32013.0,10.373928586106643,Yūtenji
祖師ヶ谷大蔵,1.0,592.0,1.0,0.0032201422189731,0.1538461538461538,0.0032201422189731,35.64327,139.60971,8.452165410428446,世田谷区,65472.0,51085.0,10.841265766051706,Soshigaya-Okura
神保町,3.0,2485.0,1.0,0.0334927687565924,0.2051282051282051,0.0139386786626327,35.695774666666665,139.75791800000002,1.241208168462595,千代田区,30950.0,384601.0,12.859964312331304,Jimbocho
神楽坂,1.0,983.0,1.0,0.0210721042882315,0.2051282051282051,0.0210721042882315,35.703865,139.73452,2.9494742983093194,新宿区,24888.0,42168.0,10.649440632919005,Kagurazaka
神泉,1.0,653.0,1.0,0.0295759923537318,0.1794871794871795,0.0295759923537318,35.65717,139.69313,0.7603970219344486,渋谷区,32430.0,11328.0,9.335121088873487,Shinsen
神田,4.0,4158.0,0.0,0.2422528336324923,0.4134615384615384,0.0997349754452512,35.69157,139.77065,0.0,千代田区,16663.0,274582.0,12.523008862169462,Kanda
神谷町,1.0,982.0,1.0,0.0200214641887968,0.2435897435897435,0.0200214641887968,35.662964,139.7450477,1.2171673143182296,港区,30716.0,106952.0,11.580144764608027,Kamiyacho
秋葉原,5.0,4642.0,0.0,0.2422528336324923,0.3256410256410256,0.0779218206615262,35.69829052,139.77368479999998,0.0728914620604104,千代田区,38254.0,767662.0,13.55110611374467,Akihabara
稲荷町,1.0,1116.0,1.0,0.0452863952870408,0.3461538461538461,0.0452863952870408,35.7113442,139.7826677,0.5852272642860604,台東区,61526.0,21690.0,9.984652706953636,Inaricho
穴守稲荷,1.0,592.0,1.0,0.0256410256410256,0.1025641025641025,0.0256410256410256,35.550415,139.747002,7.880203167927867,大田区,37163.0,19922.0,9.899630122208825,Anamori-inari
立会川,1.0,653.0,1.0,0.0258911023616905,0.1153846153846153,0.0258911023616905,35.598261,139.738573,2.55080254264438,品川区,76211.0,19337.0,9.869827351043494,Tachiaigawa
竹ノ塚,1.0,621.0,2.0,0.0320053421544036,0.1153846153846153,0.0320053421544036,35.79437,139.79072,6.8618208083956445,足立区,56965.0,72689.0,11.19395910247868,Takenotsuka
